customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Churn_Probability,Churn_Predicted,Churn_Risk_Level,Expected_Annual_Revenue,Expected_Revenue_Loss
CUST_01273,Male,0,No,No,45,Yes,No,DSL,Yes,No,No,Yes,Two year,Yes,Credit card,73.22,3305.03,No,0.12645740062094601,No,Low,878.64,111.110530481588
CUST_02231,Female,0,Yes,No,68,No,No phone service,DSL,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,53.89,3680.57,Yes,0.17167013400182438,No,Low,646.6800000000001,111.0156422562998
CUST_02997,Male,0,No,No,7,Yes,Yes,DSL,Yes,Yes,No,No,One year,Yes,Credit card,70.21,444.39,No,0.1317238434896129,No,Low,842.52,110.97997261686866
CUST_00213,Male,0,Yes,No,28,Yes,No,DSL,No,Yes,No,Yes,One year,No,Electronic check,73.58,2067.45,No,0.12562307440653056,No,Low,882.96,110.92014977799023
CUST_04551,Female,1,Yes,No,10,Yes,Yes,DSL,Yes,Yes,No,No,Two year,No,Electronic check,72.5,695.28,No,0.1273266630894135,No,Low,870.0,110.77419688778976
CUST_03416,Male,0,Yes,No,11,Yes,Yes,DSL,Yes,No,No,Yes,One year,Yes,Electronic check,68.01,752.41,No,0.1357081147111972,No,Low,816.1200000000001,110.75410657810228
CUST_04809,Female,0,Yes,Yes,10,Yes,Yes,DSL,No,No,Yes,No,Two year,No,Credit card,68.68,661.04,No,0.134329171775836,No,Low,824.1600000000001,110.70873021077301
CUST_03288,Female,1,Yes,No,24,No,No phone service,Fiber optic,No,No,No,No,One year,Yes,Electronic check,62.93,1525.85,No,0.14652658584465583,No,Low,755.16,110.6510165664503
CUST_04969,Male,0,No,No,2,Yes,No,DSL,No,No,Yes,No,One year,Yes,Credit card,64.95,140.8,No,0.14186710027399135,No,Low,779.4000000000001,110.57121795354887
CUST_04062,Male,0,Yes,No,28,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card,33.64,943.53,Yes,0.2738328783310289,No,Low,403.68,110.54085632466973
CUST_02007,Female,0,Yes,No,59,No,No phone service,DSL,No,No,Yes,No,Month-to-month,No,Bank transfer,50.9,3018.6,Yes,0.1809770441703658,No,Low,610.8,110.54077857925942
CUST_01729,Female,0,Yes,Yes,3,Yes,Yes,DSL,Yes,No,No,No,Two year,Yes,Credit card,64.97,162.45,No,0.1415706204576575,No,Low,779.64,110.3741185336081
CUST_04286,Female,1,No,No,28,Yes,No,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card,34.5,986.73,No,0.2665509686492638,No,Low,414.0,110.35210102079522
CUST_01447,Female,0,No,Yes,19,Yes,Yes,DSL,No,No,No,Yes,One year,No,Electronic check,66.74,1250.83,No,0.13765976087627999,No,Low,800.8799999999999,110.24894929059509
CUST_00583,Female,0,Yes,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,30.79,435.42,No,0.2983115231600048,No,Low,369.48,110.22014157715859
CUST_00223,Female,0,Yes,No,9,Yes,Yes,DSL,Yes,No,No,No,Two year,Yes,Electronic check,65.39,584.21,No,0.14032434639238744,No,Low,784.6800000000001,110.10970812717859
CUST_02365,Female,0,No,No,45,Yes,No,DSL,No,Yes,Yes,No,Two year,Yes,Electronic check,74.1,3340.4,No,0.12382919743551567,No,Low,889.1999999999999,110.10892235966053
CUST_00171,Female,0,No,Yes,26,Yes,No,DSL,No,Yes,No,Yes,One year,Yes,Mailed check,71.22,1845.17,No,0.12883450574650748,No,Low,854.64,110.10712199119516
CUST_00233,Female,0,Yes,No,49,Yes,No,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card,39.3,1919.96,No,0.23345270386280945,No,Low,471.59999999999997,110.09629514170092
CUST_01579,Female,0,No,No,45,No,No phone service,Fiber optic,No,Yes,No,No,One year,Yes,Electronic check,65.12,2935.55,No,0.14082313449039183,No,Low,781.44,110.0448302161718
CUST_00560,Female,1,No,Yes,68,No,No phone service,Fiber optic,No,Yes,No,No,One year,No,Electronic check,73.65,5018.21,Yes,0.12449375234269264,No,Low,883.8000000000001,110.02757832047176
CUST_01875,Female,0,Yes,No,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card,32.63,736.76,Yes,0.2809691303920876,No,Low,391.56000000000006,110.01627269632584
CUST_02621,Male,0,Yes,No,36,Yes,No,DSL,Yes,Yes,No,Yes,One year,Yes,Electronic check,75.98,2746.84,No,0.12065484611844729,No,Low,911.76,110.0082624969555
CUST_01463,Male,0,No,No,10,Yes,No,DSL,No,No,No,Yes,One year,No,Electronic check,62.53,653.17,No,0.1462414095043277,No,Low,750.36,109.73370403566734
CUST_02000,Male,0,Yes,No,59,No,No phone service,Fiber optic,No,Yes,Yes,No,One year,Yes,Electronic check,71.61,4248.19,No,0.12755547826130428,No,Low,859.3199999999999,109.61097357950399
CUST_01506,Male,0,Yes,No,39,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card,35.84,1425.39,No,0.2543779010624746,No,Low,430.08000000000004,109.40284768894908
CUST_03575,Male,0,Yes,No,33,Yes,No,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,33.37,1094.37,No,0.273066331647844,No,Low,400.43999999999994,109.34668184506263
CUST_01523,Male,0,No,No,32,Yes,No,DSL,No,Yes,Yes,Yes,One year,No,Mailed check,75.86,2429.96,No,0.1198410095175997,No,Low,910.3199999999999,109.09366778406135
CUST_00947,Male,1,No,No,28,Yes,Yes,DSL,Yes,Yes,No,Yes,Two year,Yes,Mailed check,73.72,2035.19,No,0.123210018851345,No,Low,884.64,108.99651107665383
CUST_02776,Female,0,No,No,39,Yes,No,DSL,Yes,No,No,Yes,One year,Yes,Bank transfer,76.02,2981.75,No,0.11943673660783004,No,Low,912.24,108.95496860312687
CUST_00201,Male,0,No,No,42,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,34.42,1426.5,No,0.26362125833126093,No,Low,413.04,108.88612454114403
CUST_00005,Male,0,No,No,6,Yes,Yes,DSL,No,No,No,No,One year,Yes,Credit card,65.59,377.52,No,0.1383241925539632,No,Low,787.08,108.87220547537335
CUST_01933,Male,0,No,Yes,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card,29.55,774.8,No,0.30690252063195517,No,Low,354.6,108.8276338160913
CUST_01855,Female,0,Yes,Yes,47,No,No phone service,DSL,No,No,No,No,Month-to-month,No,Bank transfer,44.52,2082.59,Yes,0.20361094182615458,No,Low,534.24,108.77710956120482
CUST_01761,Female,0,No,No,69,No,No phone service,Fiber optic,No,Yes,Yes,No,One year,Yes,Electronic check,73.1,5044.84,No,0.12398733081824732,No,Low,877.1999999999999,108.76168659376654
CUST_01088,Female,0,No,Yes,3,Yes,No,DSL,No,No,No,No,One year,Yes,Electronic check,59.21,197.32,No,0.15284508279570855,No,Low,710.52,108.59948822800683
CUST_00618,Female,0,Yes,No,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,38.68,2179.38,No,0.23389389878589767,No,Low,464.15999999999997,108.56419206046226
CUST_02423,Male,0,No,No,27,Yes,No,DSL,No,No,No,Yes,Two year,Yes,Credit card,65.64,1779.6,No,0.13778020878768835,No,Low,787.6800000000001,108.52671485788636
CUST_00326,Female,1,No,Yes,48,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,37.29,1820.36,No,0.2423411514152678,No,Low,447.48,108.44281843530403
CUST_03923,Female,0,No,Yes,6,Yes,No,DSL,No,No,Yes,No,One year,Yes,Bank transfer,64.33,400.73,No,0.14041303458830462,No,Low,771.96,108.39324618078764
CUST_02800,Male,0,No,No,38,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,31.76,1214.85,No,0.28437953999797183,No,Low,381.12,108.38273028402702
CUST_00535,Male,0,No,Yes,18,Yes,Yes,DSL,No,No,Yes,No,One year,Yes,Electronic check,65.15,1167.24,No,0.13860832105252235,No,Low,781.8000000000001,108.36398539886198
CUST_04343,Female,0,No,No,60,Yes,No,Fiber optic,Yes,No,No,No,One year,Yes,Bank transfer,76.94,4617.62,Yes,0.11735512955650389,No,Low,923.28,108.3516440169289
CUST_04050,Female,0,No,Yes,67,No,No phone service,DSL,No,No,No,No,Month-to-month,Yes,Electronic check,44.7,3019.55,No,0.20191214155048431,No,Low,536.4000000000001,108.3056727276798
CUST_03910,Male,1,Yes,No,0,No,No phone service,DSL,No,No,No,Yes,Two year,Yes,Electronic check,53.84,0.0,No,0.1675248450258174,No,Low,646.08,108.23445187428013
CUST_03776,Female,0,Yes,Yes,9,Yes,Yes,DSL,No,Yes,No,No,Two year,No,Electronic check,64.27,586.1,Yes,0.14033321155524686,No,Low,771.24,108.23058607986859
CUST_00119,Female,1,No,Yes,34,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer,34.54,1176.26,Yes,0.26109110278970565,No,Low,414.48,108.2170402842772
CUST_03129,Male,0,Yes,No,55,Yes,No,Fiber optic,No,No,Yes,No,One year,Yes,Credit card,77.58,4297.27,Yes,0.1161983631056603,No,Low,930.96,108.17602811684552
CUST_03059,Male,0,Yes,No,30,Yes,Yes,DSL,No,Yes,Yes,No,One year,Yes,Electronic check,76.02,2279.35,No,0.11848117542073042,No,Low,912.24,108.08326746580711
CUST_01470,Male,0,Yes,No,68,Yes,No,Fiber optic,Yes,No,No,No,One year,Yes,Bank transfer,80.22,5459.2,No,0.11221885077561755,No,Low,962.64,108.02635451064047
CUST_03177,Female,0,No,No,26,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,31.72,820.2,No,0.2837508046184855,No,Low,380.64,108.00690626998032
CUST_05000,Female,0,No,No,17,Yes,No,DSL,No,Yes,No,No,One year,Yes,Credit card,71.12,1211.2,No,0.12651417762977804,No,Low,853.44,107.97225975635777
CUST_00851,Male,0,No,No,62,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,36.95,2292.69,Yes,0.24341344523554706,No,Low,443.40000000000003,107.92952161744158
CUST_02400,Female,1,Yes,No,28,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,33.94,909.82,Yes,0.2646958149508373,No,Low,407.28,107.80531151317702
CUST_03160,Male,0,No,No,28,Yes,No,DSL,No,No,No,Yes,One year,Yes,Electronic check,66.55,1814.94,No,0.13489976664030212,No,Low,798.5999999999999,107.73095363894527
CUST_00177,Male,0,No,Yes,13,Yes,Yes,DSL,Yes,No,No,No,One year,Yes,Mailed check,66.16,831.29,Yes,0.13564916735702848,No,Low,793.92,107.69458694809204
CUST_01556,Male,0,No,No,17,No,No phone service,DSL,No,No,No,Yes,Two year,Yes,Bank transfer,55.72,931.13,No,0.16077402358060078,No,Low,668.64,107.4999431269329
CUST_02328,Male,0,No,No,12,Yes,Yes,DSL,No,Yes,No,No,One year,Yes,Electronic check,65.42,789.65,No,0.1367654804222341,No,Low,785.04,107.36637275067065
CUST_01218,Female,0,No,No,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card,33.85,1202.74,No,0.26427001124949706,No,Low,406.20000000000005,107.34647856954572
CUST_01779,Female,0,Yes,No,31,Yes,No,DSL,Yes,No,Yes,Yes,One year,Yes,Credit card,78.84,2412.57,No,0.11339331217859104,No,Low,946.08,107.27914478592142
CUST_01437,Female,0,Yes,No,47,Yes,No,DSL,Yes,Yes,No,Yes,Two year,Yes,Mailed check,78.95,3693.53,No,0.11323018400896111,No,Low,947.4000000000001,107.27427633008976
CUST_04863,Female,0,No,No,24,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,27.11,651.2,Yes,0.3293468489596536,No,Low,325.32,107.14311690355451
CUST_00254,Male,0,Yes,Yes,60,No,No phone service,DSL,No,No,Yes,No,Month-to-month,No,Bank transfer,47.29,2854.81,No,0.18875735818402617,No,Low,567.48,107.11602562227118
CUST_02825,Female,0,Yes,Yes,4,Yes,Yes,DSL,Yes,No,No,No,Two year,Yes,Credit card,64.04,275.22,No,0.1392810904071308,No,Low,768.48,107.03473235607188
CUST_04497,Male,0,No,No,50,Yes,No,DSL,Yes,Yes,Yes,No,Two year,Yes,Mailed check,77.02,3895.09,No,0.11579020853033091,No,Low,924.24,107.01794233207305
CUST_01549,Male,1,No,No,69,Yes,No,Fiber optic,No,No,No,No,One year,No,Mailed check,80.34,5546.06,No,0.1109681331302704,No,Low,964.08,106.98215778823109
CUST_04511,Male,0,No,No,20,Yes,Yes,DSL,Yes,Yes,Yes,No,One year,Yes,Electronic check,70.82,1435.57,No,0.12581534993721946,No,Low,849.8399999999999,106.92291699064657
CUST_00340,Female,0,No,Yes,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,35.15,1881.87,No,0.2533392808752608,No,Low,421.79999999999995,106.858508673185
CUST_01068,Male,0,No,No,12,No,No phone service,DSL,No,Yes,Yes,Yes,Two year,Yes,Mailed check,57.43,709.55,No,0.15499002013079155,No,Low,689.16,106.8129222733363
CUST_00873,Female,0,Yes,Yes,20,Yes,Yes,DSL,Yes,No,Yes,Yes,One year,No,Electronic check,72.01,1426.52,Yes,0.12358133573697991,No,Low,864.1200000000001,106.7891038370391
CUST_03428,Male,0,Yes,No,36,No,No phone service,DSL,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer,68.67,2471.52,No,0.12952577934967907,No,Low,824.04,106.73442321530953
CUST_03858,Male,0,No,No,45,Yes,No,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,32.07,1460.16,Yes,0.27722046183439186,No,Low,384.84000000000003,106.68552253234738
CUST_02252,Male,0,Yes,Yes,28,Yes,Yes,DSL,No,No,No,Yes,One year,Yes,Electronic check,68.33,1917.29,No,0.12999792365711532,No,Low,819.96,106.59309748188828
CUST_00567,Female,0,No,No,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card,37.3,1918.06,No,0.23774461278867076,No,Low,447.59999999999997,106.41448868420902
CUST_00108,Female,0,No,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,39.83,2846.98,No,0.2225663965454906,No,Low,477.96,106.37783489288267
CUST_01222,Female,1,No,No,51,No,No phone service,Fiber optic,Yes,No,Yes,No,One year,Yes,Mailed check,72.43,3736.11,No,0.12234029495198366,No,Low,869.1600000000001,106.33329076046613
CUST_02433,Female,1,Yes,No,32,Yes,Yes,DSL,Yes,No,No,Yes,One year,Yes,Electronic check,78.18,2512.11,No,0.11324280620459033,No,Low,938.1600000000001,106.23987106889848
CUST_00039,Male,0,Yes,Yes,24,Yes,No,DSL,Yes,No,No,No,One year,Yes,Electronic check,67.43,1665.91,No,0.1312001180016989,No,Low,809.1600000000001,106.16188748225468
CUST_02138,Female,0,Yes,No,6,Yes,Yes,DSL,No,Yes,No,No,Two year,No,Electronic check,64.9,344.75,No,0.13627358605136652,No,Low,778.8000000000001,106.12986881680426
CUST_00219,Female,1,Yes,No,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,34.85,1019.77,No,0.2536044657695112,No,Low,418.20000000000005,106.05738758480959
CUST_01778,Male,0,No,No,31,Yes,No,DSL,No,Yes,No,Yes,One year,Yes,Credit card,72.23,2243.42,No,0.12234616687810433,No,Low,866.76,106.04476360326571
CUST_03365,Female,0,Yes,No,67,Yes,No,DSL,No,No,No,No,Month-to-month,No,Bank transfer,55.5,3739.25,No,0.1592113199893415,No,Low,666.0,106.03473911290143
CUST_01955,Male,1,No,No,59,Yes,Yes,Fiber optic,No,Yes,No,No,One year,No,Electronic check,77.79,4553.1,No,0.11351805036759828,No,Low,933.48,105.96682965714564
CUST_01185,Female,0,Yes,No,7,Yes,No,DSL,Yes,No,No,No,Two year,Yes,Credit card,65.36,447.76,No,0.13498023754503258,No,Low,784.3199999999999,105.86769991131995
CUST_00259,Female,0,No,Yes,0,Yes,Yes,DSL,No,No,No,No,Two year,Yes,Mailed check,57.61,0.0,Yes,0.15307988464058717,No,Low,691.3199999999999,105.82718584973071
CUST_02537,Male,0,No,No,36,No,No phone service,Fiber optic,No,No,No,No,One year,No,Mailed check,61.49,2190.8,No,0.14339132833918425,No,Low,737.88,105.80559335491728
CUST_03669,Female,0,No,No,27,Yes,No,DSL,No,Yes,No,Yes,One year,No,Credit card,73.99,1964.92,No,0.11903869959997734,No,Low,887.8799999999999,105.69208060082786
CUST_00084,Female,0,Yes,No,3,No,No phone service,DSL,Yes,No,Yes,Yes,One year,Yes,Electronic check,59.39,195.92,Yes,0.14816362205073896,No,Low,712.6800000000001,105.59325016312066
CUST_01731,Female,0,No,Yes,41,Yes,No,DSL,No,No,No,Yes,One year,Yes,Electronic check,69.32,2836.52,No,0.12690811323049386,No,Low,831.8399999999999,105.56724490965401
CUST_04758,Female,0,No,No,60,Yes,No,DSL,Yes,Yes,Yes,No,Two year,Yes,Bank transfer,81.03,4858.13,Yes,0.10855972254230337,No,Low,972.36,105.5591318112341
CUST_02367,Female,0,Yes,No,54,Yes,No,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,36.57,1960.5,No,0.24041239434176628,No,Low,438.84000000000003,105.50257513294072
CUST_04699,Female,1,Yes,Yes,52,Yes,No,Fiber optic,No,No,No,No,One year,No,Credit card,78.16,4087.34,No,0.11245010718211698,No,Low,937.92,105.46920452825115
CUST_01862,Female,0,No,No,14,Yes,No,DSL,No,No,No,Yes,One year,No,Credit card,67.69,960.33,No,0.12981803760430316,No,Low,812.28,105.44859558522337
CUST_00304,Female,1,Yes,Yes,18,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,31.43,572.58,No,0.27958042343318945,No,Low,377.15999999999997,105.44655250206172
CUST_04182,Male,0,Yes,No,51,Yes,No,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card,36.87,1865.28,No,0.23830504029255975,No,Low,442.43999999999994,105.43568202704012
CUST_04373,Female,0,Yes,Yes,23,Yes,No,DSL,Yes,Yes,No,No,Two year,Yes,Credit card,70.08,1599.65,Yes,0.12537285962040884,No,Low,840.96,105.43356002637903
CUST_03096,Female,0,No,Yes,70,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,38.66,2723.14,No,0.22726471086606517,No,Low,463.91999999999996,105.43264466498495
CUST_01244,Male,0,Yes,No,13,Yes,No,DSL,No,Yes,No,No,Two year,No,Bank transfer,66.26,817.56,No,0.13257144645312116,No,Low,795.1200000000001,105.41020850380572
CUST_02355,Female,0,No,No,19,Yes,No,DSL,Yes,No,Yes,No,Two year,No,Credit card,68.69,1311.02,No,0.12786422705189832,No,Low,824.28,105.39592507433873
CUST_04827,Female,0,No,No,40,Yes,No,DSL,No,No,Yes,No,Two year,No,Electronic check,70.13,2843.63,Yes,0.1251751741235346,No,Low,841.56,105.34241953540177
CUST_04040,Male,0,No,No,24,Yes,No,DSL,No,Yes,No,Yes,One year,No,Electronic check,67.38,1637.08,No,0.13015819848242471,No,Low,808.56,105.24071296494932
CUST_04628,Female,0,No,No,21,Yes,No,DSL,No,No,No,Yes,One year,No,Credit card,69.74,1501.58,No,0.12569353350123377,No,Low,836.8799999999999,105.1904043165125
CUST_01973,Male,0,No,Yes,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,32.39,1498.89,No,0.27042884507456133,No,Low,388.68,105.1102835035805
CUST_03890,Female,0,Yes,Yes,34,Yes,Yes,DSL,Yes,No,Yes,Yes,One year,Yes,Electronic check,74.55,2523.42,No,0.11741797579125111,No,Low,894.5999999999999,105.04212114285323
CUST_01146,Female,0,Yes,No,16,Yes,No,DSL,No,Yes,No,Yes,One year,No,Mailed check,72.77,1201.08,No,0.12027639527783242,No,Low,873.24,105.03015941241438
CUST_03493,Female,0,No,No,11,No,No phone service,DSL,Yes,No,No,Yes,One year,Yes,Mailed check,60.17,665.36,No,0.14538894195469132,No,Low,722.04,104.97663164896531
CUST_03794,Male,0,No,No,64,Yes,No,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,35.87,2286.17,Yes,0.24384095898072639,No,Low,430.43999999999994,104.95890238366385
CUST_00196,Female,0,No,No,51,Yes,Yes,DSL,Yes,Yes,No,Yes,One year,Yes,Credit card,82.56,4229.68,Yes,0.10591398698816434,No,Low,990.72,104.93110518891419
CUST_02846,Female,0,Yes,No,16,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,28.93,492.84,No,0.30205697178067537,No,Low,347.15999999999997,104.86209832337926
CUST_04228,Female,0,No,Yes,58,Yes,No,DSL,Yes,Yes,Yes,Yes,Two year,No,Credit card,79.24,4585.52,Yes,0.10999235431710247,No,Low,950.8799999999999,104.58952987304639
CUST_01577,Male,0,No,No,59,No,No phone service,DSL,No,No,No,No,Month-to-month,No,Electronic check,42.79,2519.46,No,0.203590751822289,No,Low,513.48,104.53977924570896
CUST_03210,Male,1,Yes,No,0,Yes,No,DSL,No,No,Yes,No,Two year,No,Mailed check,64.77,13.59,No,0.13439226364840792,No,Low,777.24,104.45504299808857
CUST_01166,Female,0,No,No,64,Yes,No,DSL,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,82.68,5285.26,No,0.10527976090577466,No,Low,992.1600000000001,104.4543675802734
CUST_04116,Male,0,No,No,42,Yes,Yes,DSL,Yes,No,Yes,Yes,One year,No,Bank transfer,77.85,3279.26,No,0.11176503944798692,No,Low,934.1999999999999,104.41089985230937
CUST_04916,Female,0,Yes,No,1,Yes,Yes,DSL,No,No,No,Yes,One year,Yes,Electronic check,63.05,35.47,No,0.13765108962236963,No,Low,756.5999999999999,104.14681440828485
CUST_04518,Female,0,No,Yes,44,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,31.97,1374.88,Yes,0.27140832291652356,No,Low,383.64,104.1230890036951
CUST_01239,Male,0,Yes,Yes,49,Yes,No,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card,34.83,1681.86,No,0.24904971387749175,No,Low,417.96,104.09281841223645
CUST_00247,Male,0,Yes,Yes,27,Yes,Yes,DSL,No,No,No,Yes,One year,Yes,Electronic check,67.08,1849.01,No,0.1292247163473907,No,Low,804.96,104.02072767099561
CUST_01622,Female,0,No,No,53,No,No phone service,DSL,No,No,Yes,No,Month-to-month,Yes,Credit card,45.19,2358.77,No,0.19155028221260076,No,Low,542.28,103.87388703824914
CUST_04032,Male,1,Yes,No,42,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,35.07,1473.48,No,0.24656129914113656,No,Low,420.84000000000003,103.76285713055591
CUST_00480,Female,1,No,No,0,Yes,No,DSL,Yes,No,No,No,One year,Yes,Electronic check,63.28,0.0,No,0.13664377862389465,No,Low,759.36,103.76181973584065
CUST_01141,Female,0,No,No,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,37.78,2351.28,No,0.2287545432883078,No,Low,453.36,103.70815974518723
CUST_04204,Female,0,Yes,No,51,No,No phone service,Fiber optic,No,No,No,No,One year,Yes,Electronic check,65.79,3348.64,Yes,0.13109988143856433,No,Low,789.48,103.50073439811777
CUST_03588,Female,0,No,No,24,Yes,No,DSL,No,No,No,No,Two year,Yes,Mailed check,65.08,1519.05,No,0.1324689391896001,No,Low,780.96,103.4529427495101
CUST_01214,Female,0,Yes,Yes,40,Yes,No,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card,34.26,1383.74,No,0.25126402451403296,No,Low,411.12,103.29966575820923
CUST_00832,Male,0,No,No,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,34.56,1805.77,No,0.24866252097666752,No,Low,414.72,103.12532069944356
CUST_02090,Male,0,No,Yes,29,Yes,No,DSL,No,Yes,Yes,Yes,One year,Yes,Credit card,70.04,2027.91,No,0.1225408687854293,No,Low,840.48,102.99314939677762
CUST_00639,Female,0,No,No,26,Yes,No,DSL,No,No,No,Yes,Two year,Yes,Mailed check,64.72,1704.52,No,0.1325284477973355,No,Low,776.64,102.92689369732264
CUST_03869,Female,0,Yes,No,5,Yes,No,DSL,No,Yes,No,No,One year,Yes,Electronic check,65.02,321.32,No,0.13185736959722644,No,Low,780.24,102.88039405453996
CUST_01851,Male,0,Yes,Yes,35,Yes,No,DSL,No,Yes,No,Yes,Two year,Yes,Electronic check,65.47,2329.68,No,0.1308469204100674,No,Low,785.64,102.79857455096536
CUST_00768,Female,0,Yes,No,11,Yes,No,DSL,Yes,No,Yes,No,One year,Yes,Bank transfer,70.72,796.02,No,0.12109739206296723,No,Low,848.64,102.7680908003165
CUST_03192,Female,0,Yes,No,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card,33.16,985.98,No,0.25824098979682236,No,Low,397.91999999999996,102.75925465995154
CUST_01820,Male,0,No,Yes,49,Yes,No,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card,33.39,1644.24,No,0.2562921088384187,No,Low,400.68,102.6911221693776
CUST_01533,Female,0,Yes,No,33,Yes,No,DSL,Yes,No,No,Yes,One year,Yes,Credit card,76.01,2496.12,No,0.11241094255751519,No,Low,912.1200000000001,102.53226892556077
CUST_03449,Female,0,Yes,No,28,Yes,No,DSL,Yes,No,Yes,No,Two year,Yes,Electronic check,68.85,1923.0,No,0.12393171332624241,No,Low,826.1999999999999,102.39238155014147
CUST_02057,Female,0,Yes,No,6,Yes,No,DSL,Yes,No,No,No,Two year,Yes,Credit card,63.77,395.89,No,0.13379892625062037,No,Low,765.24,102.38829032402474
CUST_00834,Female,0,Yes,No,32,No,No phone service,Fiber optic,No,No,No,No,One year,No,Mailed check,63.61,2017.09,No,0.13397513405029385,No,Low,763.3199999999999,102.26589932327029
CUST_01328,Male,0,Yes,Yes,45,Yes,No,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,31.6,1395.45,Yes,0.2696603557713514,No,Low,379.20000000000005,102.25520690849646
CUST_04493,Male,0,No,No,49,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card,35.38,1720.36,Yes,0.24051841651382347,No,Low,424.56000000000006,102.11449891510891
CUST_01478,Female,0,No,No,11,Yes,Yes,DSL,No,No,Yes,No,Two year,No,Bank transfer,64.38,676.61,No,0.13213642874384354,No,Low,772.56,102.08331939034376
CUST_03396,Male,0,Yes,No,22,Yes,Yes,DSL,No,No,No,Yes,Two year,Yes,Credit card,66.41,1430.62,No,0.12804165693513858,No,Low,796.92,102.03895724475063
CUST_00208,Female,0,No,No,31,Yes,No,DSL,Yes,Yes,No,No,One year,Yes,Electronic check,71.2,2222.99,No,0.11938332129110957,No,Low,854.4000000000001,102.00110971112403
CUST_03048,Female,0,No,Yes,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card,36.57,2135.41,No,0.2324056647041234,No,Low,438.84000000000003,101.98890189875752
