customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST_03509,Male,0,No,No,24,Yes,No,DSL,No,Yes,No,Yes,One year,Yes,Electronic check,68.36,1640.92,No
CUST_03510,Male,0,Yes,No,44,Yes,No,DSL,No,No,No,No,Month-to-month,No,Bank transfer,60.51,2640.87,Yes
CUST_03511,Female,1,No,Yes,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,31.52,297.95,Yes
CUST_03512,Male,1,No,No,8,No,No phone service,Fiber optic,No,No,No,No,Month-to-month,Yes,Electronic check,65.84,560.89,No
CUST_03513,Male,1,No,No,6,Yes,No,DSL,No,Yes,No,No,Month-to-month,Yes,Electronic check,67.79,408.57,Yes
CUST_03514,Female,0,Yes,No,70,Yes,No,DSL,No,No,Yes,No,Month-to-month,Yes,Electronic check,60.76,4275.1,No
CUST_03515,Female,0,No,Yes,33,No,No phone service,DSL,No,No,No,No,Month-to-month,Yes,Bank transfer,43.81,1490.7,No
CUST_03516,Male,0,No,No,19,Yes,No,Fiber optic,No,Yes,No,Yes,Two year,Yes,Bank transfer,96.6,1810.84,No
CUST_03517,Male,0,No,No,4,Yes,No,Fiber optic,Yes,No,Yes,No,One year,Yes,Mailed check,87.6,331.7,No
CUST_03518,Male,0,No,No,54,Yes,Yes,Fiber optic,No,No,No,Yes,One year,No,Bank transfer,85.39,4611.85,No
CUST_03519,Female,0,Yes,No,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card,42.01,573.66,Yes
CUST_03520,Male,0,No,No,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer,38.12,1791.33,No
CUST_03521,Male,0,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card,33.81,85.99,Yes
CUST_03522,Male,1,Yes,No,20,Yes,No,DSL,No,Yes,No,Yes,Month-to-month,No,Electronic check,73.89,1470.55,No
CUST_03523,Female,1,No,Yes,8,No,No phone service,Fiber optic,Yes,No,No,Yes,One year,No,Credit card,69.81,559.35,No
CUST_03524,Female,0,No,No,65,Yes,No,Fiber optic,Yes,No,No,No,Month-to-month,Yes,Mailed check,82.97,5376.37,No
CUST_03525,Male,0,No,No,34,Yes,Yes,Fiber optic,No,Yes,No,No,One year,Yes,Credit card,84.07,2861.99,No
CUST_03526,Male,0,No,No,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer,33.45,1660.78,No
CUST_03527,Female,1,Yes,No,36,Yes,No,DSL,No,Yes,No,No,Month-to-month,No,Electronic check,62.66,2248.15,No
CUST_03528,Female,0,No,No,5,Yes,No,Fiber optic,No,No,Yes,No,Month-to-month,No,Credit card,85.71,439.8,Yes
CUST_03529,Female,0,No,Yes,50,Yes,No,Fiber optic,No,Yes,No,No,One year,No,Electronic check,84.07,4207.64,No
CUST_03530,Female,0,Yes,No,65,No,No phone service,DSL,No,No,No,No,Two year,Yes,Mailed check,44.56,2908.5,No
CUST_03531,Female,0,Yes,No,16,No,No phone service,Fiber optic,No,No,No,Yes,One year,No,Electronic check,70.86,1142.51,No
CUST_03532,Female,0,Yes,Yes,64,Yes,Yes,DSL,No,No,Yes,Yes,One year,Yes,Bank transfer,69.52,4428.84,No
CUST_03533,Female,0,Yes,No,8,Yes,Yes,DSL,No,No,No,No,One year,No,Mailed check,61.9,491.02,No
CUST_03534,Female,0,No,No,12,Yes,Yes,Fiber optic,No,Yes,No,Yes,One year,Yes,Credit card,93.98,1115.9,No
CUST_03535,Female,0,No,No,57,Yes,Yes,Fiber optic,No,No,No,No,Two year,Yes,Electronic check,82.28,4689.2,No
CUST_03536,Male,0,No,No,29,Yes,No,DSL,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,71.0,2052.69,Yes
CUST_03537,Male,0,No,No,30,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,34.99,1060.08,Yes
CUST_03538,Male,1,Yes,No,22,No,No phone service,DSL,No,No,No,No,Month-to-month,Yes,Bank transfer,44.01,985.69,Yes
CUST_03539,Female,0,No,No,62,Yes,Yes,DSL,Yes,No,No,No,Month-to-month,Yes,Mailed check,67.51,4175.02,No
CUST_03540,Male,1,No,No,27,Yes,No,DSL,No,No,No,No,Month-to-month,No,Mailed check,57.64,1546.22,Yes
CUST_03541,Female,0,No,Yes,58,No,No phone service,DSL,No,Yes,Yes,Yes,One year,Yes,Credit card,61.32,3576.78,No
CUST_03542,Female,0,No,No,9,Yes,No,DSL,No,No,No,No,Month-to-month,Yes,Electronic check,59.72,562.32,No
CUST_03543,Male,0,No,Yes,25,Yes,Yes,Fiber optic,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,88.9,2230.83,No
CUST_03544,Female,0,No,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,34.2,529.89,No
CUST_03545,Male,0,Yes,No,39,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,34.15,1345.79,No
CUST_03546,Male,0,No,No,67,No,No phone service,Fiber optic,No,Yes,Yes,Yes,One year,Yes,Mailed check,83.86,5633.31,No
CUST_03547,Male,0,Yes,No,22,Yes,No,Fiber optic,No,Yes,Yes,No,One year,Yes,Electronic check,89.77,1999.81,Yes
CUST_03548,Female,0,Yes,Yes,34,Yes,No,Fiber optic,Yes,Yes,No,Yes,Two year,No,Bank transfer,99.19,3364.99,No
CUST_03549,Male,1,Yes,No,8,Yes,No,Fiber optic,Yes,No,No,Yes,One year,Yes,Bank transfer,87.39,731.13,Yes
CUST_03550,Female,1,Yes,No,44,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer,98.27,4299.67,Yes
CUST_03551,Male,0,Yes,No,36,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,38.67,1407.86,No
CUST_03552,Male,1,Yes,No,68,No,No phone service,DSL,Yes,No,No,No,Month-to-month,Yes,Electronic check,47.44,3241.95,No
CUST_03553,Male,0,No,No,18,Yes,No,DSL,Yes,No,No,No,Month-to-month,Yes,Mailed check,65.44,1195.43,Yes
CUST_03554,Female,0,No,No,72,No,No phone service,DSL,No,No,No,No,One year,No,Mailed check,43.18,3071.11,No
CUST_03555,Female,1,No,No,26,No,No phone service,Fiber optic,No,No,No,Yes,Month-to-month,Yes,Electronic check,74.37,1906.38,No
CUST_03556,Female,0,Yes,No,12,Yes,Yes,Fiber optic,No,No,No,Yes,One year,Yes,Mailed check,85.99,1043.59,No
CUST_03557,Male,0,No,No,56,Yes,No,Fiber optic,Yes,No,No,No,Month-to-month,Yes,Electronic check,84.62,4755.28,No
CUST_03558,Male,0,No,No,59,Yes,Yes,DSL,Yes,No,No,No,Two year,Yes,Mailed check,62.6,3685.53,No
CUST_03559,Female,1,Yes,No,11,Yes,No,Fiber optic,Yes,Yes,No,Yes,One year,Yes,Electronic check,95.73,1049.33,Yes
CUST_03560,Female,1,No,Yes,8,Yes,No,Fiber optic,No,No,No,No,One year,No,Mailed check,82.55,655.99,No
CUST_03561,Female,0,No,No,26,Yes,No,Fiber optic,Yes,No,No,No,Month-to-month,No,Credit card,84.81,2193.3,Yes
CUST_03562,Female,0,Yes,Yes,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,31.83,2019.22,Yes
CUST_03563,Female,0,No,Yes,28,Yes,Yes,Fiber optic,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer,94.22,2656.77,Yes
CUST_03564,Female,0,No,Yes,21,Yes,No,DSL,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer,74.76,1550.67,Yes
CUST_03565,Male,0,Yes,Yes,72,Yes,No,DSL,No,No,Yes,No,Two year,Yes,Credit card,64.72,4674.34,No
CUST_03566,Female,0,Yes,No,18,Yes,No,DSL,No,Yes,Yes,No,One year,Yes,Mailed check,67.97,1201.77,No
CUST_03567,Male,0,Yes,Yes,37,Yes,No,DSL,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,75.27,2781.73,No
CUST_03568,Male,0,Yes,Yes,38,Yes,No,Fiber optic,Yes,No,Yes,Yes,Two year,No,Credit card,100.36,3795.46,No
CUST_03569,Female,0,No,Yes,14,Yes,No,Fiber optic,Yes,Yes,Yes,No,One year,No,Bank transfer,94.2,1285.95,No
CUST_03570,Female,0,No,Yes,53,Yes,No,DSL,No,No,No,No,One year,Yes,Mailed check,51.46,2734.67,No
CUST_03571,Male,1,Yes,Yes,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,34.15,1057.45,Yes
CUST_03572,Female,0,No,No,45,Yes,No,DSL,No,Yes,No,No,One year,No,Mailed check,63.52,2864.83,No
CUST_03573,Female,0,Yes,No,60,Yes,No,DSL,Yes,No,No,No,Month-to-month,No,Electronic check,64.65,3850.66,No
CUST_03574,Male,0,Yes,No,51,Yes,No,DSL,Yes,No,No,Yes,One year,Yes,Bank transfer,74.52,3848.51,No
CUST_03575,Male,0,Yes,No,33,Yes,No,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,33.37,1094.37,No
CUST_03576,Male,0,No,Yes,72,Yes,No,Fiber optic,Yes,Yes,No,No,Two year,Yes,Mailed check,89.65,6474.02,No
CUST_03577,Female,0,Yes,Yes,34,Yes,Yes,Fiber optic,No,No,No,No,Month-to-month,No,Credit card,80.95,2751.29,No
CUST_03578,Male,0,Yes,Yes,69,Yes,Yes,DSL,No,Yes,No,No,One year,Yes,Electronic check,66.44,4583.68,No
CUST_03579,Female,0,Yes,No,36,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,95.03,3402.91,No
CUST_03580,Male,0,No,Yes,60,Yes,No,Fiber optic,No,No,No,No,Month-to-month,No,Mailed check,77.47,4690.49,Yes
CUST_03581,Male,0,No,No,48,Yes,No,Fiber optic,No,Yes,No,No,Two year,Yes,Electronic check,88.12,4276.57,No
CUST_03582,Male,1,Yes,Yes,8,Yes,No,Fiber optic,No,No,Yes,No,One year,No,Electronic check,84.62,666.86,No
CUST_03583,Female,0,Yes,Yes,18,Yes,No,Fiber optic,No,No,No,No,Month-to-month,Yes,Mailed check,74.42,1344.77,Yes
CUST_03584,Female,0,No,No,27,Yes,No,DSL,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,73.82,1993.12,No
CUST_03585,Male,0,No,No,25,Yes,Yes,Fiber optic,No,No,Yes,No,Month-to-month,Yes,Credit card,83.59,2114.79,No
CUST_03586,Male,0,Yes,No,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card,36.14,1373.11,No
CUST_03587,Male,0,No,No,39,Yes,Yes,Fiber optic,No,No,Yes,No,Month-to-month,Yes,Electronic check,86.42,3343.53,Yes
CUST_03588,Female,0,No,No,24,Yes,No,DSL,No,No,No,No,Two year,Yes,Mailed check,65.08,1519.05,No
CUST_03589,Male,0,No,No,68,Yes,No,DSL,No,No,Yes,No,Month-to-month,No,Electronic check,63.71,4323.54,Yes
CUST_03590,Female,0,No,No,70,Yes,No,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,35.16,2442.0,No
CUST_03591,Male,0,No,Yes,22,Yes,No,DSL,Yes,No,No,Yes,One year,Yes,Bank transfer,68.32,1496.05,No
CUST_03592,Male,0,No,No,64,Yes,Yes,Fiber optic,Yes,No,Yes,No,One year,Yes,Electronic check,89.6,5746.14,No
CUST_03593,Male,0,Yes,No,21,Yes,Yes,Fiber optic,No,No,No,Yes,One year,Yes,Bank transfer,88.06,1871.65,No
CUST_03594,Male,0,Yes,No,63,Yes,Yes,Fiber optic,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,93.67,5900.69,No
CUST_03595,Male,0,No,No,67,Yes,No,DSL,No,No,Yes,Yes,One year,Yes,Mailed check,73.63,4950.59,No
CUST_03596,Male,0,Yes,No,57,Yes,No,DSL,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,76.85,4374.27,No
CUST_03597,Female,0,No,No,27,Yes,No,Fiber optic,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,90.08,2458.2,No
CUST_03598,Male,1,No,No,67,Yes,No,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,35.59,2359.33,Yes
CUST_03599,Female,0,No,No,3,Yes,No,DSL,No,No,No,No,Two year,Yes,Electronic check,59.64,181.6,Yes
CUST_03600,Male,1,No,No,0,Yes,No,Fiber optic,Yes,No,Yes,Yes,One year,No,Electronic check,97.05,0.0,Yes
CUST_03601,Male,0,Yes,No,25,Yes,Yes,Fiber optic,Yes,Yes,No,No,Month-to-month,Yes,Credit card,88.59,2220.82,Yes
CUST_03602,Female,0,No,Yes,32,Yes,No,Fiber optic,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,92.29,2959.0,No
CUST_03603,Male,0,No,No,26,Yes,No,Fiber optic,Yes,No,No,No,Month-to-month,Yes,Credit card,82.65,2118.69,Yes
CUST_03604,Female,1,Yes,Yes,41,Yes,No,Fiber optic,No,No,No,No,One year,Yes,Electronic check,80.52,3303.67,Yes
CUST_03605,Female,0,No,No,68,No,No phone service,Fiber optic,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer,75.47,5140.7,No
CUST_03606,Male,0,Yes,No,70,Yes,No,DSL,No,No,No,Yes,Month-to-month,No,Credit card,69.9,4914.42,No
CUST_03607,Female,0,No,No,63,Yes,No,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,41.83,2662.77,No
CUST_03608,Female,0,No,No,24,Yes,No,Fiber optic,Yes,Yes,No,No,One year,Yes,Electronic check,91.16,2188.55,No
CUST_03609,Male,0,Yes,Yes,71,Yes,No,Fiber optic,Yes,Yes,No,No,Two year,No,Electronic check,87.0,6184.38,No
CUST_03610,Female,1,No,Yes,3,No,No phone service,DSL,No,No,No,Yes,Month-to-month,Yes,Credit card,50.55,124.71,No
CUST_03611,Male,1,No,No,11,Yes,No,Fiber optic,No,Yes,No,Yes,One year,Yes,Mailed check,95.62,1054.02,No
CUST_03612,Male,0,Yes,Yes,57,Yes,No,DSL,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,71.84,4102.28,No
CUST_03613,Male,1,Yes,No,10,Yes,No,Fiber optic,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,90.96,901.85,No
CUST_03614,Male,0,Yes,No,58,Yes,Yes,DSL,No,No,No,No,Month-to-month,Yes,Mailed check,56.8,3296.03,Yes
CUST_03615,Female,0,No,No,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,37.19,1310.03,No
CUST_03616,Male,0,No,No,21,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,One year,No,Bank transfer,95.91,1990.38,No
CUST_03617,Male,0,No,No,64,Yes,No,Fiber optic,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,94.77,6077.07,No
CUST_03618,Female,1,No,No,49,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer,103.25,5065.23,No
CUST_03619,Male,0,No,Yes,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,34.05,95.36,Yes
CUST_03620,Male,0,Yes,Yes,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,29.64,2122.42,No
CUST_03621,Female,0,No,No,51,Yes,No,Fiber optic,No,No,No,Yes,One year,No,Electronic check,89.4,4552.12,No
CUST_03622,Female,0,Yes,No,42,Yes,No,Fiber optic,Yes,No,No,Yes,One year,Yes,Electronic check,88.6,3759.51,No
CUST_03623,Female,0,Yes,Yes,45,Yes,Yes,Fiber optic,Yes,Yes,No,No,Month-to-month,No,Mailed check,85.12,3843.91,Yes
CUST_03624,Female,1,No,No,3,Yes,No,DSL,No,Yes,No,Yes,Month-to-month,No,Mailed check,74.25,222.05,No
CUST_03625,Female,1,Yes,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,35.2,437.21,No
CUST_03626,Female,0,No,No,37,Yes,No,Fiber optic,No,No,No,Yes,One year,No,Electronic check,85.05,3164.9,Yes
CUST_03627,Female,0,No,No,44,Yes,No,Fiber optic,Yes,No,No,No,One year,Yes,Credit card,86.06,3768.07,No
CUST_03628,Male,0,Yes,No,24,Yes,No,Fiber optic,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,95.08,2278.5,Yes
CUST_03629,Female,0,Yes,No,66,Yes,No,DSL,No,No,Yes,No,One year,Yes,Bank transfer,68.87,4534.6,No
CUST_03630,Female,0,No,No,54,Yes,No,DSL,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card,82.97,4524.97,Yes
CUST_03631,Female,0,No,No,38,Yes,No,DSL,No,No,No,Yes,One year,No,Bank transfer,64.3,2411.38,No
CUST_03632,Male,0,Yes,No,64,Yes,No,Fiber optic,No,Yes,No,No,One year,Yes,Electronic check,80.3,5152.52,No
CUST_03633,Male,0,Yes,No,1,Yes,Yes,DSL,Yes,No,No,No,One year,Yes,Electronic check,67.36,54.8,No
CUST_03634,Female,0,No,Yes,68,Yes,Yes,Fiber optic,No,No,Yes,No,Month-to-month,Yes,Credit card,82.23,5575.39,No
CUST_03635,Female,0,No,Yes,61,Yes,No,Fiber optic,No,No,No,No,Month-to-month,Yes,Mailed check,76.96,4702.27,Yes
CUST_03636,Female,0,Yes,No,45,Yes,Yes,Fiber optic,No,No,No,No,Month-to-month,Yes,Mailed check,80.94,3644.98,Yes
CUST_03637,Male,0,Yes,No,30,Yes,No,DSL,No,Yes,Yes,No,Month-to-month,No,Mailed check,68.0,2055.68,No
CUST_03638,Male,1,No,No,34,Yes,Yes,DSL,Yes,Yes,No,No,Month-to-month,No,Mailed check,69.85,2380.18,No
CUST_03639,Female,0,No,No,44,Yes,No,Fiber optic,Yes,Yes,No,No,Two year,Yes,Credit card,89.46,3920.67,No
CUST_03640,Male,1,No,Yes,53,Yes,No,DSL,Yes,No,Yes,No,Month-to-month,Yes,Credit card,73.19,3899.93,No
CUST_03641,Female,0,No,No,70,Yes,Yes,Fiber optic,No,No,No,Yes,Month-to-month,Yes,Electronic check,89.77,6284.97,No
CUST_03642,Male,0,No,Yes,68,Yes,Yes,DSL,No,Yes,No,No,Two year,Yes,Mailed check,62.7,4246.15,No
CUST_03643,Male,0,Yes,No,28,Yes,Yes,Fiber optic,No,No,No,Yes,Month-to-month,No,Mailed check,86.76,2412.66,Yes
CUST_03644,Female,1,No,No,71,Yes,No,Fiber optic,Yes,Yes,No,No,Two year,Yes,Credit card,91.18,6466.42,No
CUST_03645,Female,0,Yes,No,7,Yes,No,Fiber optic,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,89.76,660.2,No
CUST_03646,Female,0,No,Yes,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,38.32,1978.97,No
CUST_03647,Female,0,No,No,6,Yes,Yes,Fiber optic,No,Yes,No,No,One year,Yes,Bank transfer,81.3,500.9,No
CUST_03648,Male,0,Yes,No,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,37.13,828.52,Yes
CUST_03649,Male,0,No,No,31,Yes,Yes,DSL,No,Yes,No,Yes,Two year,Yes,Electronic check,74.57,2328.11,No
CUST_03650,Male,1,No,No,61,Yes,No,DSL,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer,75.42,4599.39,No
CUST_03651,Female,0,Yes,No,44,Yes,Yes,DSL,No,No,No,Yes,Month-to-month,Yes,Electronic check,72.09,3165.37,No
CUST_03652,Male,0,No,No,67,Yes,No,Fiber optic,No,No,Yes,No,Two year,Yes,Bank transfer,79.98,5386.82,No
CUST_03653,Female,0,Yes,No,29,Yes,Yes,Fiber optic,Yes,No,No,No,One year,No,Bank transfer,84.1,2412.11,No
CUST_03654,Male,0,Yes,Yes,38,Yes,Yes,Fiber optic,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer,84.11,3174.15,Yes
CUST_03655,Female,0,No,No,4,Yes,Yes,Fiber optic,No,No,No,Yes,Month-to-month,Yes,Mailed check,87.99,311.72,No
CUST_03656,Female,0,Yes,No,66,Yes,No,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,34.01,2236.06,Yes
CUST_03657,Male,0,No,No,21,No,No phone service,Fiber optic,No,Yes,No,No,Month-to-month,Yes,Electronic check,77.27,1672.33,No
CUST_03658,Female,0,Yes,Yes,27,Yes,No,DSL,No,No,No,Yes,Two year,Yes,Electronic check,70.03,1870.78,No
CUST_03659,Female,0,No,Yes,21,Yes,No,DSL,No,No,Yes,No,Two year,Yes,Electronic check,65.89,1392.56,No
CUST_03660,Male,1,No,Yes,28,Yes,Yes,Fiber optic,Yes,No,No,No,One year,No,Mailed check,88.64,2471.98,No
CUST_03661,Female,0,Yes,No,42,Yes,Yes,DSL,Yes,No,No,Yes,Two year,No,Electronic check,69.94,2932.93,No
CUST_03662,Female,0,Yes,No,41,Yes,Yes,Fiber optic,No,No,Yes,No,Month-to-month,Yes,Electronic check,85.45,3485.0,Yes
CUST_03663,Female,0,No,No,59,No,No phone service,DSL,No,No,Yes,No,Month-to-month,Yes,Electronic check,42.89,2520.33,No
CUST_03664,Male,0,No,No,70,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,17.73,1223.72,Yes
CUST_03665,Male,0,Yes,No,67,Yes,Yes,Fiber optic,No,Yes,Yes,No,One year,Yes,Mailed check,91.3,6149.73,No
CUST_03666,Female,0,No,No,58,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer,39.92,2309.89,Yes
CUST_03667,Male,0,Yes,No,5,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,40.76,174.62,No
CUST_03668,Female,1,Yes,No,72,Yes,No,Fiber optic,No,No,Yes,No,One year,Yes,Bank transfer,83.22,6018.47,No
CUST_03669,Female,0,No,No,27,Yes,No,DSL,No,Yes,No,Yes,One year,No,Credit card,73.99,1964.92,No
CUST_03670,Female,0,Yes,No,30,No,No phone service,Fiber optic,No,Yes,No,Yes,Month-to-month,No,Electronic check,76.38,2306.05,No
CUST_03671,Female,0,No,Yes,38,Yes,No,DSL,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer,67.16,2550.84,No
CUST_03672,Female,0,No,No,49,No,No phone service,DSL,No,No,No,No,Month-to-month,No,Bank transfer,52.09,2577.32,No
CUST_03673,Male,0,No,No,36,Yes,Yes,DSL,Yes,No,Yes,No,One year,Yes,Bank transfer,66.36,2369.43,No
CUST_03674,Female,1,No,No,71,Yes,No,DSL,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,70.08,4998.19,No
CUST_03675,Male,0,No,No,14,No,No phone service,Fiber optic,Yes,Yes,No,No,One year,Yes,Bank transfer,78.5,1109.36,No
CUST_03676,Male,0,No,Yes,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card,29.17,1462.81,Yes
CUST_03677,Female,0,No,No,69,Yes,Yes,DSL,No,No,Yes,No,Month-to-month,No,Electronic check,61.03,4215.26,No
CUST_03678,Female,0,No,No,22,Yes,No,DSL,No,Yes,Yes,Yes,Two year,No,Bank transfer,74.2,1614.25,No
CUST_03679,Male,0,No,No,24,Yes,No,DSL,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,67.98,1694.77,No
CUST_03680,Male,0,Yes,Yes,45,Yes,No,Fiber optic,No,No,No,Yes,Month-to-month,Yes,Bank transfer,89.1,4010.94,No
CUST_03681,Male,0,No,No,22,Yes,No,Fiber optic,No,No,Yes,Yes,Month-to-month,Yes,Credit card,91.08,2000.12,No
CUST_03682,Female,0,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,33.99,298.69,Yes
CUST_03683,Male,0,No,No,72,Yes,No,DSL,No,No,Yes,No,Month-to-month,Yes,Mailed check,61.79,4455.53,Yes
CUST_03684,Female,1,No,Yes,31,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,33.97,1060.75,No
CUST_03685,Female,0,No,Yes,50,Yes,No,DSL,No,Yes,No,No,One year,Yes,Credit card,63.13,3169.5,No
CUST_03686,Female,1,No,No,40,Yes,No,Fiber optic,Yes,No,No,Yes,Two year,Yes,Credit card,95.35,3809.38,No
CUST_03687,Male,0,Yes,No,64,Yes,No,DSL,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer,73.16,4695.61,No
CUST_03688,Female,0,No,No,64,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card,97.23,6242.26,No
CUST_03689,Female,0,Yes,No,39,Yes,Yes,DSL,No,No,Yes,Yes,One year,Yes,Mailed check,65.13,2575.82,No
CUST_03690,Female,0,No,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card,40.04,686.63,No
CUST_03691,Female,0,No,No,35,Yes,No,DSL,No,No,Yes,No,Month-to-month,Yes,Credit card,64.6,2280.39,Yes
CUST_03692,Female,0,Yes,Yes,30,Yes,Yes,Fiber optic,No,Yes,No,No,Month-to-month,No,Electronic check,83.94,2498.56,Yes
CUST_03693,Male,0,Yes,No,53,Yes,No,DSL,No,No,No,Yes,Month-to-month,Yes,Mailed check,63.74,3373.01,Yes
CUST_03694,Female,1,No,No,62,Yes,Yes,DSL,No,No,No,No,Two year,Yes,Electronic check,58.28,3587.35,No
CUST_03695,Female,0,Yes,No,0,Yes,No,DSL,No,Yes,No,No,Month-to-month,Yes,Electronic check,68.75,0.0,No
CUST_03696,Male,0,Yes,No,51,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,19.73,1007.9,No
CUST_03697,Female,0,No,No,56,No,No phone service,DSL,No,No,Yes,No,Month-to-month,Yes,Electronic check,49.13,2763.42,No
CUST_03698,Male,1,Yes,Yes,8,Yes,No,Fiber optic,No,No,No,Yes,Month-to-month,Yes,Credit card,83.73,680.41,Yes
CUST_03699,Female,0,No,No,55,Yes,Yes,DSL,Yes,No,No,Yes,Month-to-month,No,Electronic check,74.2,4067.12,No
CUST_03700,Male,0,No,No,46,No,No phone service,Fiber optic,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,67.34,3113.57,No
CUST_03701,Male,0,Yes,No,2,Yes,No,DSL,Yes,No,No,No,Month-to-month,No,Credit card,65.16,108.1,No
CUST_03702,Female,0,Yes,No,1,Yes,Yes,Fiber optic,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,86.93,74.54,No
CUST_03703,Female,1,No,Yes,53,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,104.21,5521.62,No
CUST_03704,Female,0,No,No,36,No,No phone service,Fiber optic,No,No,No,Yes,Month-to-month,Yes,Mailed check,72.43,2591.11,No
CUST_03705,Male,0,No,No,55,Yes,Yes,DSL,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,71.62,3924.62,No
CUST_03706,Male,1,No,Yes,30,Yes,No,Fiber optic,No,No,No,No,One year,No,Electronic check,78.46,2360.01,No
CUST_03707,Male,0,No,No,11,Yes,Yes,Fiber optic,No,No,Yes,No,Month-to-month,Yes,Mailed check,84.9,925.81,No
